ConditionName,Outcome,CountryName,Date,SourceName,CountValue,TotalPopulation,"Cases Per 100,000",PartOfCumulativeCountSeries
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-06,World Health Organization COVID-19 Dashboard,125122,340161441,36.7831,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-07,World Health Organization COVID-19 Dashboard,124494,340161441,36.5985,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-08,World Health Organization COVID-19 Dashboard,108554,340161441,31.9125,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-09,World Health Organization COVID-19 Dashboard,91769,340161441,26.9781,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-10,World Health Organization COVID-19 Dashboard,82283,340161441,24.1894,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-11,World Health Organization COVID-19 Dashboard,91425,340161441,26.8769,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-12,World Health Organization COVID-19 Dashboard,98851,340161441,29.06,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-13,World Health Organization COVID-19 Dashboard,99059,340161441,29.1212,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-14,World Health Organization COVID-19 Dashboard,97591,340161441,28.6896,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-15,World Health Organization COVID-19 Dashboard,84690,340161441,24.897,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-16,World Health Organization COVID-19 Dashboard,66393,340161441,19.5181,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-17,World Health Organization COVID-19 Dashboard,58271,340161441,17.1304,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-18,World Health Organization COVID-19 Dashboard,57386,340161441,16.8702,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-19,World Health Organization COVID-19 Dashboard,63806,340161441,18.7576,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-20,World Health Organization COVID-19 Dashboard,68346,340161441,20.0922,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-21,World Health Organization COVID-19 Dashboard,73505,340161441,21.6089,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-22,World Health Organization COVID-19 Dashboard,66023,340161441,19.4093,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-23,World Health Organization COVID-19 Dashboard,55499,340161441,16.3155,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-24,World Health Organization COVID-19 Dashboard,56404,340161441,16.5815,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-25,World Health Organization COVID-19 Dashboard,70323,340161441,20.6734,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-26,World Health Organization COVID-19 Dashboard,72543,340161441,21.3261,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-27,World Health Organization COVID-19 Dashboard,71678,340161441,21.0718,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-02-28,World Health Organization COVID-19 Dashboard,73320,340161441,21.5545,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-01,World Health Organization COVID-19 Dashboard,67823,340161441,19.9385,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-02,World Health Organization COVID-19 Dashboard,52005,340161441,15.2883,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-03,World Health Organization COVID-19 Dashboard,51303,340161441,15.082,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-04,World Health Organization COVID-19 Dashboard,54244,340161441,15.9465,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-05,World Health Organization COVID-19 Dashboard,65794,340161441,19.342,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-06,World Health Organization COVID-19 Dashboard,65259,340161441,19.1847,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-07,World Health Organization COVID-19 Dashboard,63873,340161441,18.7773,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-08,World Health Organization COVID-19 Dashboard,57502,340161441,16.9043,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-09,World Health Organization COVID-19 Dashboard,43414,340161441,12.7628,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-10,World Health Organization COVID-19 Dashboard,43315,340161441,12.7337,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-11,World Health Organization COVID-19 Dashboard,53757,340161441,15.8034,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-12,World Health Organization COVID-19 Dashboard,61787,340161441,18.164,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-13,World Health Organization COVID-19 Dashboard,60034,340161441,17.6487,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-14,World Health Organization COVID-19 Dashboard,64042,340161441,18.8269,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-15,World Health Organization COVID-19 Dashboard,52228,340161441,15.3539,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-16,World Health Organization COVID-19 Dashboard,47233,340161441,13.8855,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-17,World Health Organization COVID-19 Dashboard,43701,340161441,12.8471,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-18,World Health Organization COVID-19 Dashboard,51929,340161441,15.266,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-19,World Health Organization COVID-19 Dashboard,61345,340161441,18.0341,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-20,World Health Organization COVID-19 Dashboard,62650,340161441,18.4177,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-21,World Health Organization COVID-19 Dashboard,62026,340161441,18.2343,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-22,World Health Organization COVID-19 Dashboard,58103,340161441,17.081,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-23,World Health Organization COVID-19 Dashboard,45149,340161441,13.2728,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-24,World Health Organization COVID-19 Dashboard,48376,340161441,14.2215,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-25,World Health Organization COVID-19 Dashboard,57890,340161441,17.0184,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-26,World Health Organization COVID-19 Dashboard,68176,340161441,20.0422,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-27,World Health Organization COVID-19 Dashboard,65576,340161441,19.2779,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-28,World Health Organization COVID-19 Dashboard,74977,340161441,22.0416,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-29,World Health Organization COVID-19 Dashboard,62819,340161441,18.4674,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-30,World Health Organization COVID-19 Dashboard,53014,340161441,15.585,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-03-31,World Health Organization COVID-19 Dashboard,58274,340161441,17.1313,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-01,World Health Organization COVID-19 Dashboard,61429,340161441,18.0588,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-02,World Health Organization COVID-19 Dashboard,70478,340161441,20.719,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-03,World Health Organization COVID-19 Dashboard,73507,340161441,21.6094,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-04,World Health Organization COVID-19 Dashboard,70431,340161441,20.7052,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-05,World Health Organization COVID-19 Dashboard,63514,340161441,18.6717,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-06,World Health Organization COVID-19 Dashboard,45513,340161441,13.3798,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-07,World Health Organization COVID-19 Dashboard,56771,340161441,16.6894,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-08,World Health Organization COVID-19 Dashboard,63779,340161441,18.7496,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-09,World Health Organization COVID-19 Dashboard,75029,340161441,22.0569,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-10,World Health Organization COVID-19 Dashboard,75057,340161441,22.0651,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-11,World Health Organization COVID-19 Dashboard,76578,340161441,22.5123,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-12,World Health Organization COVID-19 Dashboard,67729,340161441,19.9108,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-13,World Health Organization COVID-19 Dashboard,53310,340161441,15.672,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-14,World Health Organization COVID-19 Dashboard,61108,340161441,17.9644,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-15,World Health Organization COVID-19 Dashboard,71485,340161441,21.015,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-16,World Health Organization COVID-19 Dashboard,70859,340161441,20.831,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-17,World Health Organization COVID-19 Dashboard,71687,340161441,21.0744,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-18,World Health Organization COVID-19 Dashboard,71154,340161441,20.9177,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-19,World Health Organization COVID-19 Dashboard,77166,340161441,22.6851,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-20,World Health Organization COVID-19 Dashboard,49023,340161441,14.4117,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-21,World Health Organization COVID-19 Dashboard,35517,340161441,10.4412,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-22,World Health Organization COVID-19 Dashboard,57381,340161441,16.8688,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-23,World Health Organization COVID-19 Dashboard,63179,340161441,18.5732,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-24,World Health Organization COVID-19 Dashboard,61856,340161441,18.1843,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-25,World Health Organization COVID-19 Dashboard,62136,340161441,18.2666,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-26,World Health Organization COVID-19 Dashboard,51655,340161441,15.1854,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-27,World Health Organization COVID-19 Dashboard,40687,340161441,11.9611,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-28,World Health Organization COVID-19 Dashboard,30589,340161441,8.9925,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-29,World Health Organization COVID-19 Dashboard,50279,340161441,14.7809,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-04-30,World Health Organization COVID-19 Dashboard,54558,340161441,16.0389,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-01,World Health Organization COVID-19 Dashboard,55849,340161441,16.4184,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-02,World Health Organization COVID-19 Dashboard,55107,340161441,16.2002,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-03,World Health Organization COVID-19 Dashboard,48222,340161441,14.1762,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-04,World Health Organization COVID-19 Dashboard,36454,340161441,10.7167,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-05,World Health Organization COVID-19 Dashboard,33085,340161441,9.7263,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-06,World Health Organization COVID-19 Dashboard,42618,340161441,12.5288,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-07,World Health Organization COVID-19 Dashboard,44677,340161441,13.1341,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-08,World Health Organization COVID-19 Dashboard,42784,340161441,12.5776,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-09,World Health Organization COVID-19 Dashboard,44571,340161441,13.1029,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-10,World Health Organization COVID-19 Dashboard,36857,340161441,10.8351,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-11,World Health Organization COVID-19 Dashboard,27358,340161441,8.0427,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-12,World Health Organization COVID-19 Dashboard,24608,340161441,7.2342,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-13,World Health Organization COVID-19 Dashboard,33087,340161441,9.7269,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-14,World Health Organization COVID-19 Dashboard,35843,340161441,10.5371,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-15,World Health Organization COVID-19 Dashboard,40477,340161441,11.8993,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-16,World Health Organization COVID-19 Dashboard,35309,340161441,10.3801,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-17,World Health Organization COVID-19 Dashboard,29532,340161441,8.6818,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-18,World Health Organization COVID-19 Dashboard,21399,340161441,6.2908,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-19,World Health Organization COVID-19 Dashboard,19562,340161441,5.7508,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-20,World Health Organization COVID-19 Dashboard,27817,340161441,8.1776,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-21,World Health Organization COVID-19 Dashboard,27632,340161441,8.1232,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-22,World Health Organization COVID-19 Dashboard,27862,340161441,8.1908,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-23,World Health Organization COVID-19 Dashboard,28021,340161441,8.2376,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-24,World Health Organization COVID-19 Dashboard,22067,340161441,6.4872,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-25,World Health Organization COVID-19 Dashboard,15919,340161441,4.6798,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-26,World Health Organization COVID-19 Dashboard,15341,340161441,4.5099,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-27,World Health Organization COVID-19 Dashboard,24267,340161441,7.134,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-28,World Health Organization COVID-19 Dashboard,23524,340161441,6.9155,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-29,World Health Organization COVID-19 Dashboard,22103,340161441,6.4978,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-30,World Health Organization COVID-19 Dashboard,24773,340161441,7.2827,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-05-31,World Health Organization COVID-19 Dashboard,15616,340161441,4.5908,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-01,World Health Organization COVID-19 Dashboard,12325,340161441,3.6233,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-02,World Health Organization COVID-19 Dashboard,9330,340161441,2.7428,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-03,World Health Organization COVID-19 Dashboard,9079,340161441,2.669,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-04,World Health Organization COVID-19 Dashboard,16190,340161441,4.7595,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-05,World Health Organization COVID-19 Dashboard,18336,340161441,5.3904,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-06,World Health Organization COVID-19 Dashboard,18661,340161441,5.4859,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-07,World Health Organization COVID-19 Dashboard,14649,340161441,4.3065,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-08,World Health Organization COVID-19 Dashboard,11045,340161441,3.247,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-09,World Health Organization COVID-19 Dashboard,10007,340161441,2.9418,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-10,World Health Organization COVID-19 Dashboard,14358,340161441,4.2209,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-11,World Health Organization COVID-19 Dashboard,19673,340161441,5.7834,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-12,World Health Organization COVID-19 Dashboard,15947,340161441,4.6881,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-13,World Health Organization COVID-19 Dashboard,14109,340161441,4.1477,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-14,World Health Organization COVID-19 Dashboard,12334,340161441,3.6259,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-15,World Health Organization COVID-19 Dashboard,8741,340161441,2.5697,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-16,World Health Organization COVID-19 Dashboard,8339,340161441,2.4515,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-17,World Health Organization COVID-19 Dashboard,12803,340161441,3.7638,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-18,World Health Organization COVID-19 Dashboard,13117,340161441,3.8561,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-19,World Health Organization COVID-19 Dashboard,13444,340161441,3.9522,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-20,World Health Organization COVID-19 Dashboard,11925,340161441,3.5057,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-21,World Health Organization COVID-19 Dashboard,12351,340161441,3.6309,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-22,World Health Organization COVID-19 Dashboard,9053,340161441,2.6614,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-23,World Health Organization COVID-19 Dashboard,8713,340161441,2.5614,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-24,World Health Organization COVID-19 Dashboard,13439,340161441,3.9508,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-25,World Health Organization COVID-19 Dashboard,13826,340161441,4.0645,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-26,World Health Organization COVID-19 Dashboard,15566,340161441,4.5761,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-27,World Health Organization COVID-19 Dashboard,15050,340161441,4.4244,
COVID-19,Unspecified,UNITED STATES OF AMERICA,2021-06-28,World Health Organization COVID-19 Dashboard,13209,340161441,3.8832,
